Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-63791-80-6,172.16.0.1,63791,192.168.10.50,80,6,7/7/2017 4:03,1673733,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6950.331982,4.77973488,239104.7143,632265.0413,1672947,4,596,298,352.139177,547,49,1673687,418421.75,836350.202,1672947,4,0,0,0,0,72,112,1.79240058,2.9873343,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63791-80-6,172.16.0.1,63791,192.168.10.50,80,6,7/7/2017 4:03,80903502,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,144.1593962,0.160685257,6741958.5,22600000,78500000,1,80800000,11500000,29500000,78500000,1,63247,15811.75,30877.13108,62123,3,0,0,0,0,172,112,0.098883235,0.061802022,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2323121,0,2323121,2323121,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63792-80-6,172.16.0.1,63792,192.168.10.50,80,6,7/7/2017 4:03,1673834,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6949.912596,4.779446468,239119.1429,631999.9118,1672360,4,1220,610,767.9179644,1153,67,1673710,418427.5,835955.164,1672360,4,0,0,0,0,72,112,1.792292426,2.987154043,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63793-80-6,172.16.0.1,63793,192.168.10.50,80,6,7/7/2017 4:03,1673743,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6950.290457,4.182243033,278957.1667,682666.9598,1672445,5,1212,606,783.4743136,1160,52,1673680,557893.3333,965230.2515,1672445,5,0,0,0,0,72,92,1.792389871,2.389853161,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63794-80-6,172.16.0.1,63794,192.168.10.50,80,6,7/7/2017 4:03,1673884,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6949.704997,4.779303703,239126.2857,632036.0278,1672449,5,1211,605.5,787.0098475,1162,49,1673821,418455.25,835995.9944,1672449,5,0,0,0,0,72,112,1.792238889,2.987064815,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63795-80-6,172.16.0.1,63795,192.168.10.50,80,6,7/7/2017 4:03,1660357,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,7006.324543,4.818240896,237193.8571,627190.4266,1659528,4,592,296,395.9797975,576,16,1660280,415070,829638.7041,1659528,4,0,0,0,0,72,112,1.806840336,3.01140056,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63796-80-6,172.16.0.1,63796,192.168.10.50,80,6,7/7/2017 4:03,1660444,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,7005.957443,4.817988442,237206.2857,627167.7451,1659489,17,563,281.5,374.0594872,546,17,1660385,415096.25,829595.1923,1659489,141,0,0,0,0,72,112,1.806745666,3.011242776,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63797-80-6,172.16.0.1,63797,192.168.10.50,80,6,7/7/2017 4:03,1669228,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6965.495427,5.391714014,208653.5,588830.6597,1665933,30,2960,1480,2018.082754,2907,53,1669198,333839.6,744663.896,1665933,47,0,0,0,0,72,132,1.797238005,3.594476009,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63797-80-6,172.16.0.1,63797,192.168.10.50,80,6,7/7/2017 4:03,82726992,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,140.9817971,0.145055437,7520635.636,23600000,78600000,43,80900000,11600000,29600000,78600000,207,1867732,622577.3333,1077003.871,1866194,43,0,0,0,0,172,92,0.096703625,0.048351812,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,2289553,0,2289553,2289553,78600000,0,78600000,78600000,DDoS
172.16.0.1-192.168.10.50-63798-80-6,172.16.0.1,63798,192.168.10.50,80,6,7/7/2017 4:03,1675897,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,6937.777202,4.773563053,239413.8571,631860.9859,1672338,16,3005,1502.5,1974.94924,2899,106,1675867,418966.75,835581.8232,1672338,161,0,0,0,0,72,112,1.790086145,2.983476908,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63798-80-6,172.16.0.1,63798,192.168.10.50,80,6,7/7/2017 4:03,82720502,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,140.9928581,0.157155719,6893375.167,22600000,78600000,4,80900000,11600000,29600000,78600000,4,1868329,467082.25,932863.3631,1866377,192,0,0,0,0,172,112,0.096711212,0.060444507,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2282367,0,2282367,2282367,78600000,0,78600000,78600000,DDoS
172.16.0.1-192.168.10.50-63799-80-6,172.16.0.1,63799,192.168.10.50,80,6,7/7/2017 4:03,1742015,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6677.89887,4.592382959,248859.2857,658038.3805,1741150,3,624,312,417.1930009,607,17,1741968,435492,870438.7118,1741150,3,0,0,0,0,72,112,1.72214361,2.870239349,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63799-80-6,172.16.0.1,63799,192.168.10.50,80,6,7/7/2017 4:03,82630628,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,141.1462103,0.157326651,6885885.667,22600000,78600000,0,80800000,11500000,29600000,78600000,0,1865419,466354.75,931684.3645,1863881,3,0,0,0,0,172,112,0.096816401,0.060510251,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2202006,0,2202006,2202006,78600000,0,78600000,78600000,DDoS
172.16.0.1-192.168.10.50-63800-80-6,172.16.0.1,63800,192.168.10.50,80,6,7/7/2017 4:03,1742047,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6677.776202,4.018261275,290341.1667,710849.2265,1741356,4,642,321,401.6366517,605,37,1742034,580678,1005176.689,1741356,4,0,0,0,0,72,92,1.722111975,2.2961493,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63800-80-6,172.16.0.1,63800,192.168.10.50,80,6,7/7/2017 4:03,82632224,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,141.1434842,0.157323613,6886018.667,22600000,78600000,0,80800000,11500000,29600000,78600000,0,1867989,466997.25,932798.6943,1866195,149,0,0,0,0,172,112,0.096814531,0.060509082,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2201056,0,2201056,2201056,78600000,0,78600000,78600000,DDoS
172.16.0.1-192.168.10.50-63801-80-6,172.16.0.1,63801,192.168.10.50,80,6,7/7/2017 4:03,1742276,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6676.898494,4.591695001,248896.5714,658140.1131,1741418,3,614,307,388.9087297,582,32,1742231,435557.75,870573.5447,1741418,3,0,0,0,0,72,112,1.721885625,2.869809376,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63801-80-6,172.16.0.1,63801,192.168.10.50,80,6,7/7/2017 4:03,82631511,8,6,56,11607,20,0,7,5.656854249,5755,0,1934.5,2529.124572,141.144702,0.169426891,6356270.077,21700000,78600000,0,80800000,11500000,29600000,78600000,0,1868216,373643.2,834523.6044,1866484,13,0,0,0,0,172,132,0.096815366,0.072611525,0,5755,777.9333333,1799.98105,3239931.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2198983,0,2198983,2198983,78600000,0,78600000,78600000,DDoS
172.16.0.1-192.168.10.50-63802-80-6,172.16.0.1,63802,192.168.10.50,80,6,7/7/2017 4:03,1743227,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6673.255979,4.589190048,249032.4286,658517.1987,1742409,1,595,297.5,419.3143212,594,1,1743185,435796.25,871075.2045,1742409,4,0,0,0,0,72,112,1.720946268,2.86824378,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63802-80-6,172.16.0.1,63802,192.168.10.50,80,6,7/7/2017 4:03,82630698,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,141.1460908,0.145224478,7511881.636,23600000,78600000,0,80800000,11500000,29600000,78600000,0,1868349,622783,1077278.624,1866717,195,0,0,0,0,172,92,0.096816319,0.048408159,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,2197979,0,2197979,2197979,78600000,0,78600000,78600000,DDoS
172.16.0.1-192.168.10.50-63803-80-6,172.16.0.1,63803,192.168.10.50,80,6,7/7/2017 4:03,118404,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,98197.69602,59.11962434,19734,41318.43418,103263,12,14811,7405.5,10000.61121,14477,334,118392,39464,55745.10295,103263,163,0,0,0,0,72,92,25.33698186,33.78264248,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63803-80-6,172.16.0.1,63803,192.168.10.50,80,6,7/7/2017 4:03,82626621,8,5,56,11607,20,0,7,5.656854249,10220,0,2321.4,4455.182578,141.1530553,0.157334281,6885551.75,22600000,78600000,0,80800000,11500000,29600000,78600000,0,1868228,467057,932959.4954,1866496,187,0,0,0,0,172,112,0.096821096,0.060513185,0,10220,833.5,2726.136143,7431818.269,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2195073,0,2195073,2195073,78600000,0,78600000,78600000,DDoS
172.16.0.1-192.168.10.50-63804-80-6,172.16.0.1,63804,192.168.10.50,80,6,7/7/2017 4:03,120811,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,96241.23631,57.94174372,20135.16667,41814.50234,104691,55,15874,7937,9496.444071,14652,1222,120756,40252,56354.5953,104691,187,0,0,0,0,72,92,24.83217588,33.10956784,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63804-80-6,172.16.0.1,63804,192.168.10.50,80,6,7/7/2017 4:03,82615700,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,141.1717143,0.145250842,7510518.182,23600000,78600000,1,80700000,11500000,29600000,78600000,1,1868178,622726,1077450.116,1866858,7,0,0,0,0,172,92,0.096833895,0.048416947,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,2183973,0,2183973,2183973,78600000,0,78600000,78600000,DDoS
172.16.0.1-192.168.10.50-63805-80-6,172.16.0.1,63805,192.168.10.50,80,6,7/7/2017 4:03,120398,3,4,26,11601,20,0,8.666666667,10.26320288,10220,0,2900.25,4922.508194,96571.37162,58.14050067,20066.33333,41723.96378,104434,7,15790,7895,9458.260305,14583,1207,120391,40130.33333,56244.97251,104434,87,0,0,0,0,72,92,24.91735743,33.22314324,0,10220,1453.375,3574.535052,12800000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63805-80-6,172.16.0.1,63805,192.168.10.50,80,6,7/7/2017 4:03,82632465,8,6,56,11607,20,0,7,5.656854249,5755,0,1934.5,2529.124572,141.1430725,0.169424935,6356343.462,21700000,78600000,1,80800000,11500000,29600000,78600000,1,1882955,376591,841198.3269,1881372,14,0,0,0,0,172,132,0.096814248,0.072610686,0,5755,777.9333333,1799.98105,3239931.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2184962,0,2184962,2184962,78600000,0,78600000,78600000,DDoS
172.16.0.1-192.168.10.50-63806-80-6,172.16.0.1,63806,192.168.10.50,80,6,7/7/2017 4:03,120114,3,4,26,11601,20,0,8.666666667,10.26320288,7300,0,2900.25,3563.297197,96799.70695,58.27796926,20019,41640.58672,104225,57,15693,7846.5,9483.009042,14552,1141,120056,40018.66667,56145.47072,104225,139,0,0,0,0,72,92,24.97627254,33.30169672,0,7300,1453.375,2798.956588,7834157.982,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63806-80-6,172.16.0.1,63806,192.168.10.50,80,6,7/7/2017 4:03,82634151,8,5,56,11607,20,0,7,5.656854249,8760,0,2321.4,3802.315321,141.1401928,0.157319944,6886179.25,22600000,78600000,0,80800000,11500000,29600000,78600000,0,1883582,470895.5,940459.1196,1881584,187,0,0,0,0,172,112,0.096812273,0.060507671,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2185955,0,2185955,2185955,78600000,0,78600000,78600000,DDoS
172.16.0.1-192.168.10.50-63807-80-6,172.16.0.1,63807,192.168.10.50,80,6,7/7/2017 4:03,120623,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,96391.2355,74.61263606,15077.875,36469.40609,104479,16,15829,7914.5,9453.310558,14599,1230,120565,24113,45440.36259,104479,16,0,0,0,0,72,132,24.87087869,49.74175738,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63807-80-6,172.16.0.1,63807,192.168.10.50,80,6,7/7/2017 4:03,82619889,8,6,56,11607,20,0,7,5.656854249,7300,0,1934.5,2863.744245,141.1645566,0.169450724,6355376.077,21700000,78600000,1,80700000,11500000,29600000,78600000,1,1871269,374253.8,836127.0162,1869963,2,0,0,0,0,172,132,0.096828985,0.072621739,0,7300,777.9333333,1970.892563,3884417.495,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2182975,0,2182975,2182975,78600000,0,78600000,78600000,DDoS
172.16.0.1-192.168.10.50-63808-80-6,172.16.0.1,63808,192.168.10.50,80,6,7/7/2017 4:03,107855,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,107857.772,83.44536646,13481.875,37256.26869,105675,16,1868,934,1254.40743,1821,47,107777,21555.4,47030.51249,105675,16,0,0,0,0,72,132,27.81512215,55.63024431,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63809-80-6,172.16.0.1,63809,192.168.10.50,80,6,7/7/2017 4:03,107925,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,107787.8156,83.39124392,13490.625,37299.27066,105791,19,1790,895,1187.939392,1735,55,107874,21574.8,47084.38449,105791,19,0,0,0,0,72,132,27.79708131,55.59416261,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63810-80-6,172.16.0.1,63810,192.168.10.50,80,6,7/7/2017 4:03,107934,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,107778.8278,64.85444809,17989,43128.52719,106016,26,1709,854.5,1139.149024,1660,49,107868,35956,60678.28894,106016,183,0,0,0,0,72,92,27.79476347,37.05968462,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63811-80-6,172.16.0.1,63811,192.168.10.50,80,6,7/7/2017 4:03,108017,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,107696.0108,74.0624161,15431,39996.05189,106124,45,1726,863,1122.885569,1657,69,107971,26992.75,52760.29631,106124,45,0,0,0,0,72,112,27.77340604,46.28901006,0,10220,1292.555556,3378.299021,11400000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63812-80-6,172.16.0.1,63812,192.168.10.50,80,6,7/7/2017 4:03,109020,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,106705.1917,82.55365988,13627.5,37794.22188,107156,1,1486,743,1049.346463,1485,1,108960,21792,47723.9774,107156,45,0,0,0,0,72,132,27.51788663,55.03577325,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63813-80-6,172.16.0.1,63813,192.168.10.50,80,6,7/7/2017 4:03,107989,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,107723.9348,64.821417,17998.16667,43295.0182,106366,5,1569,784.5,1040.154075,1520,49,107940,35980,60961.07997,106366,5,0,0,0,0,72,92,27.78060728,37.04080971,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63814-80-6,172.16.0.1,63814,192.168.10.50,80,6,7/7/2017 4:03,107687,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,108026.0384,74.28937569,15383.85714,40157.47058,106448,1,1141,570.5,805.3946238,1140,1,107639,26909.75,53028.11302,106448,2,0,0,0,0,72,112,27.85851588,46.43085981,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63815-80-6,172.16.0.1,63815,192.168.10.50,80,6,7/7/2017 4:03,94438,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,123181.3465,74.12270484,15739.66667,38244.54372,93805,4,579,289.5,342.9467889,532,47,94421,31473.66667,53981.37412,93805,4,0,0,0,0,72,92,31.7668735,42.35583134,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63816-80-6,172.16.0.1,63816,192.168.10.50,80,6,7/7/2017 4:03,189629,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,61346.10213,47.46109509,23703.625,66748.47051,188897,3,587,293.5,409.4148263,583,4,189611,37922.2,84397.85551,188897,3,0,0,0,0,72,132,15.82036503,31.64073006,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63816-80-6,172.16.0.1,63816,192.168.10.50,80,6,7/7/2017 4:03,82579426,8,7,56,11601,20,0,7,5.656854249,4380,0,1657.285714,1548.670905,141.1610684,0.181643307,5898530.429,21500000,80400000,3,82500000,11800000,30300000,80400000,3,36574,6095.666667,12234.73765,30700,48,0,0,0,0,172,152,0.09687643,0.084766876,0,4380,728.9375,1293.973594,1674367.663,0,0,0,0,1,0,0,0,0,777.5333333,7,1657.285714,172,0,0,0,0,0,0,8,56,7,11601,256,229,6,20,2102118,0,2102118,2102118,80400000,0,80400000,80400000,DDoS
172.16.0.1-192.168.10.50-63817-80-6,172.16.0.1,63817,192.168.10.50,80,6,7/7/2017 4:03,235003,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,49501.49573,38.29738344,29375.375,82736.39696,234137,3,571,285.5,399.5153314,568,3,234985,46997,104614.685,234137,14,0,0,0,0,72,132,12.76579448,25.53158896,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63817-80-6,172.16.0.1,63817,192.168.10.50,80,6,7/7/2017 4:03,82533704,9,5,62,11601,20,0,6.888888889,5.30199124,8760,0,2320.2,3668.897,141.3119663,0.169627671,6348746.462,22300000,80500000,3,82500000,10300000,28300000,80500000,3,36905,9226.25,10693.26016,21128,189,0,0,0,0,192,112,0.10904636,0.060581311,0,8760,777.9333333,2262.786603,5120203.21,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,2043950,0,2043950,2043950,80500000,0,80500000,80500000,DDoS
172.16.0.1-192.168.10.50-63818-80-6,172.16.0.1,63818,192.168.10.50,80,6,7/7/2017 4:03,234985,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,49505.28757,29.78913548,39164.16667,95599.3408,234305,6,665,332.5,400.9295449,616,49,234938,78312.66667,135093.6803,234305,6,0,0,0,0,72,92,12.76677235,17.02236313,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63818-80-6,172.16.0.1,63818,192.168.10.50,80,6,7/7/2017 4:03,82532711,9,6,62,11601,20,0,6.888888889,5.30199124,5840,0,1933.5,2189.772933,141.3136665,0.18174612,5895193.643,21500000,80500000,1,82500000,10300000,28300000,80500000,1,36913,7382.6,10013.52162,21033,45,0,0,0,0,192,132,0.109047672,0.072698448,0,5840,729.3125,1589.473738,2526426.763,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,2041996,0,2041996,2041996,80500000,0,80500000,80500000,DDoS
